ID,Name_lang
6899,棕山羊
6900,制造块茎
6902,打喷嚏
6903,克拉兹克的药物
6905,召唤幻影梦魇兽
6907,疾病软泥
6909,荆棘诅咒
6913,自然之力
6917,毒液喷吐
6918,召唤地鼠
6920,隐藏
6921,暗角冲锋
6922,暗角诅咒
6924,解除变形
6925,萨维亚的赐福
6927,暗影挥砍
6940,牺牲祝福
6942,无比恶臭
6945,胸闷
6946,冷心诅咒
6949,弱效寒冰箭
6950,精灵之火
6951,力量衰减
6955,侏儒赛车摄像头
6957,霜鬃之力
6958,吸血术
6960,闪电屏障
6961,"Knockdown Proc"
6962,已召唤宠物
6965,变形射线
6967,"Sky Terror: Dummy to Gargoyle Target 01"
6974,侏儒摄像头连接
6982,阵风
6984,冰霜射击
7020,石像形态
7022,地精赛车摄像头
7023,地精摄像头连接
7033,"Charm+ (TEST)"
7035,地精车手喝彩
7036,侏儒车手喝彩
7038,丢失能力：伤害
7039,丢失能力：护甲
7040,丢失能力：生命
7041,丢失能力：治疗
7042,丢失能力：移动
7043,丢失能力：弓
7044,丢失能力：枪械
7045,丢失能力：双手斧
7046,丢失能力：双手锤
7047,丢失能力：双手剑
7048,丢失能力：防御
7049,丢失能力：火焰
7050,丢失能力：冰霜
7051,丢失能力：神圣
7053,丢失能力：暗影
7054,丢失能力
7057,鬼魅灵魂
7067,召唤不散的怨灵
7068,暗影迷雾
7069,狂怒光环
7072,野性暴怒
7074,往日的尖啸
7076,召唤特沃什的爪牙
7077,简易传送
7078,简易传送小组
7079,简易传送他人
7081,禁闭
7082,火药桶爆炸
7083,野猪人导魔
7084,伤害车辆
7093,胁迫
7098,治疗诅咒
7101,烈焰冲击
7102,腐化传染
7104,隐秘行动
7105,佯射
7106,黑暗回复
7107,召唤警戒座狼
7108,潮湿毛巾
7120,普罗德摩尔的防护
7121,反魔法盾
7122,活力分流
7124,阿鲁高的礼物
7125,毒性唾液
7126,手工皮外衣
7127,摇摆意志
7131,"Illusion Passive"
7132,召唤错觉狼影
7133,优质皮裤
7135,黑皮短裤
7136,暗影传送
7137,暗影冲锋
7139,恶魔践踏
7140,破甲虚弱
7144,石化休眠
7145,翻滚扫击
7147,守护短裤
7149,野人护腿
7151,野人护肩
7153,守护披风
7154,黑暗祭品
7155,CreatureSpecial
7156,守护手套
7164,防御姿态
7165,战斗姿态
7178,水下呼吸
7179,水下呼吸药剂
7181,强效治疗药水
7183,初级防御药剂
7184,失控
7211,魔暴龙之刺
7212,感知
7213,烧烤巨蚌
7215,秘银马刺
7216,铁质盾刺
7218,武器平衡器
7219,武器链
7222,铁质平衡锤
7223,金鳞护腕
7224,钢质武器链
7233,防护火焰
7239,防护冰霜
7242,防护暗影
7245,防护神圣
7254,防护自然
7255,神圣防护药水
7256,暗影防护药水
7257,火焰防护药水
7258,冰霜防护药水
7259,自然防护药水
7265,"ABOUT TO SPAWN"
7266,决斗
7267,匍匐
7272,尘雾之云
7273,闪电龟壳
7277,收割蜂群
7278,召唤工蝎群
7279,黑泥术
7285,吹响玛洛迪号角
7289,缩小
7290,灵魂虹吸
7293,僵尸形态
7295,灵魂吸取
7328,救赎
7331,"Healing Aura (TEST)"
7340,侏儒语
7341,巨魔语
7342,挥砍
7344,激活净化器
7353,温暖的小火
7355,卡死
7356,召唤守卫
7357,含毒之刺
7363,火光
7364,火炬
7365,毒药瓶
7366,狂暴姿态
7367,感染撕咬
7377,"Take Immune Periodic Damage <Not Working>"
7383,水泡
7384,压制
7389,攻击
7393,治疗兄弟
7394,旋风劈砍
7395,死亡矿井炸药
7396,鱼肝油
7398,出生
7399,恐吓
7408,铜质大锤
7411,附魔
7414,初级附魔
7415,中级附魔
7416,高级附魔
7418,初级生命
7421,符文铜棒
7423,初级吸收
7428,初级躲闪
7430,弧光扳手
7433,初级野兽杀手
7434,卓越活力命运符文
7437,破坏物品
7439,"The Art of Being a Water Terror: Water Terror Aura"
7442,初级法力
7446,次级吸收
7448,"Vile Like Fire!: Fire"
7450,"Zone Player Total - Alliance"
7451,"Zone Player Total - Horde"
7455,初级耐力
7456,初级精神
7481,嚎叫之怒
7485,屠夫吸取
7487,召唤灰色座狼
7488,召唤被奴役的座狼
7489,召唤暗牙恐狼
7588,虚空箭
7620,钓鱼
7621,阿鲁高的诅咒
7623,棕色亚麻长袍
7624,白色亚麻长袍
7629,红色亚麻外衣
7630,蓝色亚麻外衣
7633,蓝色亚麻长袍
7636,绿色毛纺长袍
7638,投掷药水
7639,蓝色罩衫
7643,大师长袍
7645,统御意志
7655,鸦爪妖术
7667,恶名远扬
7669,比索的药水
7671,变形
7673,虚空宝石
7711,"Add Fire Dam - Weap 02"
7712,火焰打击
7713,哀嚎死者
7721,"Add Fire Dam - Weap 04"
7733,初级钓鱼
7734,中级钓鱼
7738,鱼竿
7739,地狱火罩
7741,召唤恶魔
7742,冰霜外形属性
7743,暗影免疫
7744,被遗忘者的意志
7745,初级冲击
7747,次级生命
7751,闪亮小鱼
7752,滑皮鲭鱼
7753,长颌泥鲷
7754,洛克湖狂鱼
7755,刺须鲶鱼
7761,共同禁锢
7762,召唤冈瑟尔的幻影
7763,传授召唤小鬼
7764,阿迦玛甘的智慧
7765,投射
7766,初级全能
7769,攻击尤顿海姆建筑物
7771,初级防护
7773,次级法力
7778,初级敏捷
7780,初级力量
7784,野兽杀手
7786,初级屠兽
7788,初级打击
7792,初级智力
7803,雷霆震荡
7806,烈焰之刃
7814,剧痛鞭笞
7817,劣质青铜战靴
7821,变形受害者
7823,"钓鱼技能 +5"
7825,"钓鱼技能 +7"
7826,"钓鱼技能 +9"
7827,彩鳍鱼
7828,石鳞鳕鱼
7836,黑口鱼油
7837,火焰之油
7840,游泳速度
7841,速游药水
7844,火焰强化
7845,火力药剂
7847,永恒灰烬
7848,吸收
7850,生命
7851,次级精神
7853,"The Art of Being a Water Terror: Force Cast on Player"
7855,召唤恐怖之水
7859,次级全能
7865,因果报应命运符文
7891,拉格纳罗斯的赐福
7892,漂亮的蓝衬衣
7893,漂亮的绿衬衣
7896,爆炸射击
7897,烈焰
7901,敏捷衰减
7902,高热
7903,召唤熊
7904,召唤鸟
7905,召唤野猪
7906,召唤豹
7907,召唤螃蟹
7908,召唤鳄鱼
7909,召唤猩猩
7910,召唤迅猛龙
7911,召唤蝎子
7912,召唤蜘蛛
7913,召唤陆行鸟
7914,捕捉灵魂
7915,召唤海龟
7916,召唤斑马
7920,麦伯克智慧饮料
7923,"Flight Visual State"
7928,丝质绷带
7929,厚丝质绷带
7932,抗毒药剂
7933,强力抗毒药剂
7938,致命撕咬
7940,冰霜免疫
7941,自然免疫
7942,火焰免疫
7943,大型软浆怪（红）
7944,大型软浆怪（蓝）
7945,大型软浆怪（绿）
7946,大型软浆怪（黑）
7947,局部毒药
7948,野性回复
7949,召唤毒蛇
7950,暂停
7951,毒性喷溅
7952,克隆
7953,蛇鳞披风
7954,蛇鳞手套
7955,蛇鳞腰带
7960,阿兹雷索克占卜
7961,阿兹雷索克的践踏
7962,破坏大件物品
7964,烟雾弹
7965,考布莱恩毒蛇形态
7966,荆棘光环
7967,纳拉雷克斯的梦魇
7968,召唤大型软浆怪
7969,召唤噩梦软浆怪
7970,召唤变异蹒跚者
7971,召唤变异尖牙风蛇
7972,召唤变异剧毒风蛇
7973,召唤剧毒飞蛇
7974,阿兹雷索克的飞跃
7975,召唤小队机器人
7976,"Summon Party Bot - summon effect"
7977,"Party Bot Message - DANCE"
7993,召唤树人
7994,汲取魔法
7997,侵蚀力量
7998,烟雾遮盖
8000,区域燃烧
8001,放置坠饰
8004,治疗之涌
8014,破伤风
8016,力量凋零
8040,德鲁伊的睡眠
8041,毒蛇形态
8042,大地震击
8063,变异鱼
8064,昏昏欲睡
8065,鼓舞
8067,派对时间！
8068,强健灵魂
8082,"钓鱼技能 +3"
8087,闪光的小珠
8088,夜色虫
8089,水下诱鱼器
8090,明亮的小珠
8091,护甲
8092,心灵震爆
8096,智力
8099,耐力
8112,全能
8115,敏捷
8118,力量
8122,心灵尖啸
8137,异种蝎群天灾
8138,暗色湖蘑菇
8139,热疫疲倦
8140,笨拙术
8141,德鲁伊的药水
8142,缠绕之藤
8143,战栗图腾
8145,"Tremor Totem Passive"
8146,"Tremor Totem Effect"
8149,"Super Invis"
8150,雷霆震裂
8151,突然攻击
8153,猫头鹰形态
8178,根基图腾
8187,熔岩图腾
8188,熔岩图腾效果
8191,狂热
8202,灵契之眼
8203,元素灵魂隐形
8211,法力燃烧链
8212,巨化术
8213,变异鱼大餐
8215,急速施法
8217,猫头鹰
8219,精神错乱
8221,呀啊啊啊啊
8223,啊！
8224,怯懦
8225,快跑！
8226,诈死
8238,美味变异鱼
8240,增长药剂
8242,盾牌猛击
8245,腐蚀酸液
8246,闪电箭
8255,强力顺劈
8256,致死毒素
8259,旋风倾泻
8262,防护元素图腾
8263,防护元素图腾光环
8264,熔岩喷射图腾
8266,"Lava Spout Totem Passive"
8267,诅咒之血
8270,召唤地行者
8271,召唤风嚎者
8272,心灵震颤
8273,躲闪奖励
8274,召唤战斗野猪
8275,毒性射击
8276,召唤土狼
8277,巫毒妖术
8278,侦测隐形
8279,侦测潜行
8281,音素爆破
8282,血之诅咒
8283,指挥地鼠
8285,暴跳如雷
8286,召唤野猪之魂
8312,陷阱
8314,岩肤术
8322,月光外衣
8326,鬼魂
8331,“易投”炸弹
8334,发条盒
8338,被电击！
8342,电击
8344,通用遥控器
8345,控制机械
8346,活动故障
8347,目标锁定
8348,朱莉叶的祝福
8352,调整态度
8353,敌意平息
8354,煽动敌意
8358,法力之矛
8359,濒死体验
8363,寄生
8364,暴风雪
8366,铁炉堡链甲
8367,铁炉堡胸甲
8368,铁炉堡护手
8372,召唤水中护卫
8374,圆弧斩
8376,陷地图腾
8377,陷地
8383,燃烧坚韧
8384,纯水
8385,迅捷之风
8393,倒钩
8394,条纹霜刃豹
8395,绿色迅猛龙
8396,召唤黄色陆行鸟
8397,乌瑟尔之光
8398,寒冰箭雨
8435,叉状闪电
8465,简易的裙子
8467,白色毛绒裙
8483,白色冒险者衬衣
8489,红色冒险者衬衣
8510,爆裂逆火
8512,风怒图腾
8517,打开保险箱
8532,水下鱼珠
8553,热麦酒
8554,喝下麦酒
8593,生命符记
8594,召唤月夜猛虎幼崽
8595,治疗之舌
8596,"Heal Visual"
8598,闪电震爆
8599,激怒
8600,热疫
8604,草药烘蛋
8606,召唤塞克隆尼亚
8607,熏熊肉
8609,"Cyclone Visual Spawn"
8611,相位变换
8613,剥皮
8615,初级剥皮
8619,中级剥皮
8620,高级剥皮
8645,派出战斗者
8646,猛踢
8647,玄秘掌
8654,吵闹的观众交谈
8656,召唤海蟹
8672,挑战者眩晕
8673,获得旋风武器
8675,术士导魔
8676,伏击
8677,召唤效果
8679,致伤药膏
8690,炉石
8699,邪恶狂热
8713,沁脾香气
8715,恐吓嚎叫
8716,扫荡
8733,黑暗深渊的祝福
8734,黑暗深渊引导
8735,黑暗深渊传送
8736,造食术
8737,锁甲
8758,碧蓝丝质短裤
8760,碧蓝丝质头巾
8762,丝质头带
8764,土灵外衣
8766,碧蓝丝质腰带
8768,铁扣环
8770,力量法袍
8772,深红丝质腰带
8774,绿色丝质护肩
8776,亚麻腰带
8778,黑暗之靴
8780,黑暗之手
8782,信念手套
8784,绿色丝甲
8786,碧蓝丝质披风
8788,闪电之盾
8789,深红丝质披风
8791,深红丝质外衣
8793,深红丝质护肩
8795,碧蓝护肩
8797,土灵丝质腰带
8799,深红丝质马裤
8800,炸药
8802,深红丝质长袍
8804,深红丝质手套
8813,召唤库尔森奴隶
8816,召唤黑豹
8832,赞吉尔结界
8833,"Ward of Zanzil Passive"
8834,赞吉尔结界效果
8854,折断胫骨
8857,召唤沼泽定居者
8858,炸弹
8873,烈焰吐息
8875,宠物伤害
8878,"Immune PC"
8880,铜质匕首
8892,地精火箭靴
8893,火箭靴故障
8897,摧毁火箭靴
8901,毒气炸弹
8909,邪恶之盾
8912,铸造维里甘之拳
8913,神圣净化
8916,解除邪恶之盾
8919,装满詹妮亚的瓶子
8921,月火术
8936,愈合
8980,骸骨军马
8985,召唤火元素
8986,召唤幻象之影
8990,惩戒光环
9010,制造装满的封灵箱
9012,吸引裂隙怒灵
9032,"Self Stun - 30 seconds"
9052,装满迪诺的瓶子
9055,制造枯木图腾束
9056,电能草莓
9058,手工皮披风
9059,手工皮护腕
9064,皱褶皮短裤
9065,轻皮护腕
9068,轻皮短裤
9070,黑色雏龙披风
9072,红色雏龙手套
9074,轻巧的皮手套
9077,皮革
9078,布甲
9079,制造裂隙
9082,制造封灵箱
9092,食腐虫
9093,"Rift Spawn Invisibility"
9095,显形卷轴
9096,"Rift Spawn Manifestation"
9097,召唤宝珠恶魔
9116,盾牌
9134,草药学+5
9145,造弓师手套
9146,采药人手套
9147,土灵皮护肩
9148,窃贼手套
9149,重型土灵手套
9156,制造法师的宝珠
9157,制造法师的长袍
9163,自我治疗
9172,生命封印
9175,跑步速度
9176,神圣破甲
9192,"""Plucky"" Resumes Human Form"
9195,暗色皮护腿
9196,暗色皮甲
9197,绿色幼龙护甲
9198,冰霜皮质披风
9200,制造灵契
9201,暗色护腕
9202,绿色幼龙护腕
9206,暗色皮带
9207,暗色长靴
9208,迅捷之靴
9220,"""Plucky"" Resumes Chicken Form"
9232,血色复活
9252,"补充法力 I"
9253,"补充法力 II"
9256,深度睡眠
9268,"Teleport to Darnassus - Event"
9269,侏儒通用遥控器
9273,地精起搏器
9336,"Attack Power 30"
9347,致死打击
9417,蕾妮的复仇
9437,放置捕熊陷阱
9438,奥术气泡
9456,"Tharnariun Cure 1"
9457,萨纳瑞恩的治疗
9458,烟云
9459,腐蚀泥浆
9461,召唤沼泽淤泥怪
9462,黑鳍蘑菇
9478,"Invis Placing Bear Trap"
9481,神圣惩击
9482,火焰增效
9483,投石
9484,束缚恐惧
9487,阅读卷轴
9512,恢复能量
9513,蓟叶茶
9515,召唤追踪犬
9552,灼热烈焰
9572,奥宁的伪装
9574,烈焰打击
9575,自我爆炸
9576,锁定
9577,奥达曼钥匙法杖
9583,水样
9587,魔法药水
9590,"Subtlety 1"
9591,酸液喷射
9594,组合法杖
9612,墨汁喷射
9614,裂隙标记
9615,召唤裂隙行者
9617,幽魂外形
9632,剑刃风暴
9636,召唤沼泽幽魂
9653,召唤吉尔吉斯踏步者
9654,跳跃闪电
9657,暗影外壳
9712,奇术引导
9733,阿兰提尔的愤怒
9736,阿兰提尔的欺诈
9737,阿兰提尔的愤怒效果
9738,"Rift Spawn Becomes Visible"
9741,阿兰提尔的狂暴
9744,加卡尔的翻译
9769,辐射
9771,辐射之箭
9773,"迪菲亚之塔 II"
9774,自由
9775,被辐射
9778,"Proc Self Heal 22"
9779,"迪菲亚之塔 III"
9781,秘银盾刺
9786,专家级锻造
9787,武器锻造
9788,防具锻造
9795,修理塔瓦斯德的项链
9796,荒芜
9800,神圣之盾
9806,幽影突袭
9810,赞吉尔之触
9811,野人铁护肩
9813,野人铁质胸甲
9814,野人铁盔
9818,野人铁靴
9820,野人铁手套
9874,自毁
9900,"打磨利刃 IV"
9903,"增强钝器 IV"
9906,反射
9916,钢质胸甲
9918,坚固的磨刀石
9920,坚固的砂轮
9921,坚固的平衡石
9926,重型秘银护肩
9928,重型秘银手套
9930,神入之石
9931,秘银鳞片短裤
9933,秘银短裤
9935,钢质头盔
9937,秘银鳞片护腕
9941,黑曜石反射
9942,秘银鳞片手套
9943,法术反射
9945,精制秘银短裤
9949,盗贼工具架召唤
9950,精制秘银手套
9952,精制秘银护肩
9954,真银护手
9957,兽人护腿
9959,重型秘银胸甲
9961,秘银罩帽
9966,秘银鳞片护肩
9968,秘银重靴
9970,重型秘银头盔
9972,精制秘银胸甲
9974,真银胸甲
9976,波利吃下大饼干
9977,制造大饼干
9979,精制秘银战靴
9980,精制秘银头盔
9983,铜质双刃刀
9985,青铜战锤
9986,青铜巨剑
9987,青铜战斧
9993,秘银重斧
9995,蓝光斧
9997,秘银魔剑
9998,召唤波利
9999,赞吉尔之触治愈
10001,巨型黑色锤
10003,粉碎者
10005,秘银细剑
10007,幻影之刃
10009,秘银符文战锤
10013,乌木刀
10015,真银圣剑
10017,寒冰之握
10018,鼠之新星
10021,100%格挡
10032,超级潜行
10059,传送门：暴风城
10060,能量灌注
10061,召唤黑曜石碎片
10072,黑曜石破碎
10092,沙尘风暴
10097,熔炼秘银
10098,熔炼真银
10101,击退
10136,紫色蘑菇疾病
10137,费苏勒的信号
10235,奈瑟匹拉流体
10239,追踪恶魔
10244,追踪龙类
10245,追踪元素生物
10246,追踪亡灵
10247,召唤祖尔法拉克僵尸
10249,专家级采矿
10251,毒液感染
10252,唤醒土灵守护者
10253,化学去皮
10254,"Stone Dwarf Awaken Visual"
10255,醉酒
10258,唤醒宝库护卫者
10259,唤醒土灵矮人
10260,重铸
10263,"Self Visual - Sleep 90s"
10265,血管破裂
10266,刺穿肺部
10267,雪融
10270,邪能压制
10326,超度邪恶
10340,"Uldaman Boss Agro"
10341,辐射之云
10342,守护效果
10346,机枪
10347,"Archaedas Awaken Visual"
10348,调节
10351,蜥蜴之皮
10368,乌瑟尔之光效果
10369,"Scooby Snack Effect"
10370,割裂伤口
10373,重创
10387,闪电澎湃
10389,"Spawn Smoke"
10390,大门被摧毁
10418,"Arugal spawn-in spell"
10444,火舌攻击
10451,内爆
10454,进入裂隙
10455,初级震颤
10459,献祭丝囊
10482,熟化厚毛皮
10487,厚重护甲片
10490,舒适的皮帽
10499,夜色外套
10507,夜色头带
10509,龟壳手套
10511,龟壳胸甲
10516,夜色护肩
10518,龟壳护腕
10520,巫毒长袍
10525,硬化蝎壳胸甲
10529,蛮皮护肩
10531,巫毒面具
10533,硬化蝎壳护腕
10542,硬化蝎壳手套
10544,蛮皮外衣
10546,蛮皮头盔
10548,夜色短裤
10550,夜色披风
10552,龟壳头盔
10554,硬化蝎壳战靴
10556,龟壳护腿
10558,夜色长靴
10560,巫毒短裤
10562,巫毒披风
10564,硬化蝎壳护肩
10566,蛮皮战靴
10568,硬化蝎壳护腿
10570,硬化蝎壳头盔
10572,蛮皮护腿
10574,蛮皮披风
10576,刺耳怒吼
10604,摧毁土灵卫兵
10617,释放怒爪
10618,元素防护
10619,龙鳞护手
10621,狼头之盔
10630,深海护手
10632,火焰头盔
10647,羽饰胸甲
10650,龙鳞胸甲
10656,龙鳞制皮
10658,元素制皮
10660,部族制皮
10663,专家级制皮
10666,土灵卫士被摧毁
10667,远古之怒
10668,野猪之魂
10669,厚甲蝎之击
10673,灰猫
10674,黄猫
10675,黑纹灰猫
10676,虎皮猫
10677,黑尾白猫
10678,黑斑白猫
10679,白猫
10680,红尾鹦鹉
10681,召唤美冠鹦鹉
10682,花羽鹦鹉
10683,绿翼鹦鹉
10684,金翼鹦鹉
10685,灰色小鸡
10686,召唤农场小鸡
10687,召唤白色小鸡
10688,幽暗城蟑螂
10690,坚定信念
10691,精神矍铄
10695,黑龙宝宝
10696,蓝龙宝宝
10697,红龙宝宝
10698,绿龙宝宝
10699,召唤青铜龙宝宝
10700,召唤精灵龙宝宝
10701,召唤蓝蛙
10702,召唤岛蛙
10703,林蛙
10704,树蛙
10705,召唤黄色猫头鹰
10706,黑色猫头鹰
10707,棕色猫头鹰
10708,召唤白色猫头鹰
10709,土拨鼠
10711,黄纹兔
10713,召唤白鳞蛇
10714,黑色王蛇
10715,召唤蓝鳞蛇
10716,棕色蟒蛇
10717,赤练蛇
10718,召唤绿色水蛇
10719,召唤赤环蛇
10720,召唤血纹蛇
10721,召唤小精灵
10727,乌佐的鲜血仪祭
10730,抚慰
10732,增压
10733,烈焰喷射
10734,冰雹
10767,高涨士气
10769,专家级剥皮
10770,制造维格利的酒桶
10772,放置炸药
10787,黑色夜刃豹
10788,猎豹
10789,斑点霜刃豹
10790,丛林虎
10792,斑点豹
10793,条纹夜刃豹
10794,灵魂震击
10795,白色迅猛龙
10796,青色迅猛龙
10798,黑色迅猛龙
10799,紫色迅猛龙
10800,召唤棕色陆行鸟
10801,召唤灰色陆行鸟
10802,召唤粉色陆行鸟
10803,召唤紫色陆行鸟
10804,召唤青色陆行鸟
10805,挣脱镣铐
10807,幽灵之舞
10828,灵魂爆炸
10831,反射力场
10832,群体清除
10833,奥术冲击
10840,魔纹绷带
10841,厚魔纹绷带
10847,专家级急救
10848,死亡遮罩
10849,"Form of the Moonstalker (no invis)"
10850,强力嗅盐
10851,抓住武器
10852,战网
10853,基利斯的灵魂
10854,混乱烈焰
10855,延迟
10856,断线
10858,召唤复制虫
10859,制造探水棒
10860,修正补丁
10861,骑术：迅猛龙
10864,"拉瑟莱克之泪 I"
10865,伊利法尔的召唤
10866,"拉瑟莱克之泪 II"
10867,费尔库拉的召唤
10869,召唤灰烬
10870,召唤燃烧仆从
10873,红色机械陆行鸟
10887,群体打击
10906,骑术：骸骨军马
10907,骑术：机械陆行鸟
10966,上钩拳
10967,回响咆哮
10968,挫志咆哮
10969,蓝色机械陆行鸟
10987,喷泉
11007,低度酒精
11008,标准酒精
11009,烈性酒精
11010,悬浮
11011,"Stone Watcher of Norgannon Passive"
11012,"Stone Watcher of Norgannon Spawn"
11014,北泉喷涌
11016,灵魂撕咬
11017,召唤枯木地狱猎犬
11018,召唤枯木血虫
11019,拍翼
11020,僵化
11021,烈焰喷溅
11023,召唤哈扎里寄生虫
11024,桑德的召唤
11027,"Knockback 500"
11048,泰莉欧娜幻象
11067,泰里恩幻象
11068,冰霜集中
11082,百万伏特
11086,祖穆拉恩结界
11087,"Ward of Zum'rah Passive"
11089,暗影变形
11131,冰刺
11132,传授兽人护腿
11147,祝福之砧
11195,炸毁祖尔法拉克大门
11196,新近包扎
11203,传授精制秘银头盔
11204,传授精制秘银战靴
11205,传授精制秘银胸甲
11206,"Uldaman Boss Object Visual"
11209,召唤锻造锤
11264,冰爆术
11334,强效敏捷
